,P,Exp P,Log P,Log Exp P
178,0.62147863360011,0.5275080906148867,0.207,0.278
134,0.624232436575917,0.5307443365695793,0.205,0.275
113,0.624512448980239,0.5339805825242718,0.204,0.272
95,0.624758389053167,0.5372168284789643,0.204,0.27
2,0.625022061194482,0.540453074433657,0.204,0.267
11,0.627575300512916,0.5436893203883495,0.202,0.265
26,0.630121019063598,0.5469255663430421,0.201,0.262
40,0.630913248544419,0.5501618122977346,0.2,0.26
79,0.631127467266883,0.5533980582524272,0.2,0.257
81,0.634278368525756,0.5566343042071198,0.198,0.254
201,0.637126983573186,0.5598705501618123,0.196,0.252
57,0.638113452060976,0.5631067961165048,0.195,0.249
30,0.639240024258811,0.5663430420711975,0.194,0.247
198,0.641162343667465,0.56957928802589,0.193,0.244
70,0.642767070469026,0.5728155339805825,0.192,0.242
218,0.643427453151471,0.5760517799352751,0.192,0.24
132,0.64481393164886,0.5792880258899676,0.191,0.237
224,0.646039932096617,0.5825242718446602,0.19,0.235
68,0.649624056656806,0.5857605177993528,0.187,0.232
191,0.65278444060987,0.5889967637540453,0.185,0.23
84,0.653062059342782,0.5922330097087378,0.185,0.228
206,0.655166595904522,0.5954692556634305,0.184,0.225
276,0.655395163914352,0.598705501618123,0.183,0.223
173,0.65715678714592,0.6019417475728155,0.182,0.22
280,0.658774537383267,0.6051779935275081,0.181,0.218
303,0.662559374407682,0.6084142394822006,0.179,0.216
49,0.66523381508206,0.6116504854368932,0.177,0.213
152,0.666725025058851,0.6148867313915858,0.176,0.211
141,0.674255575630732,0.6181229773462783,0.171,0.209
158,0.676158344595495,0.6213592233009708,0.17,0.207
251,0.68050914083851,0.6245954692556634,0.167,0.204
306,0.681401034205887,0.627831715210356,0.167,0.202
262,0.683740646375402,0.6310679611650486,0.165,0.2
161,0.688517567203861,0.6343042071197411,0.162,0.198
97,0.693025027363263,0.6375404530744336,0.159,0.195
142,0.693474752605635,0.6407766990291263,0.159,0.193
236,0.695813794725753,0.6440129449838188,0.158,0.191
237,0.696665450934217,0.6472491909385113,0.157,0.189
133,0.696695825276435,0.6504854368932039,0.157,0.187
76,0.698551536053331,0.6537216828478964,0.156,0.185
294,0.701341754639788,0.656957928802589,0.154,0.182
145,0.702745963000996,0.6601941747572816,0.153,0.18
196,0.703565276478114,0.6634304207119741,0.153,0.178
98,0.704710991403325,0.6666666666666666,0.152,0.176
304,0.706365461358429,0.6699029126213593,0.151,0.174
159,0.708175397050292,0.6731391585760518,0.15,0.172
230,0.709395222036055,0.6763754045307443,0.149,0.17
32,0.710015428035723,0.6796116504854369,0.149,0.168
140,0.712373432662488,0.6828478964401294,0.147,0.166
193,0.714893624359792,0.686084142394822,0.146,0.164
29,0.720669755711295,0.6893203883495146,0.142,0.162
114,0.724065649716617,0.6925566343042071,0.14,0.16
261,0.724969719482934,0.6957928802588996,0.14,0.158
182,0.728269223777995,0.6990291262135923,0.138,0.156
214,0.733550959754372,0.7022653721682848,0.135,0.153
181,0.735236502905667,0.7055016181229773,0.134,0.152
111,0.735818480936657,0.7087378640776699,0.133,0.15
109,0.736983065840173,0.7119741100323624,0.133,0.148
75,0.738197483842507,0.7152103559870551,0.132,0.146
279,0.738894873805168,0.7184466019417476,0.131,0.144
42,0.744426304926407,0.7216828478964401,0.128,0.142
210,0.74562075117145,0.7249190938511327,0.127,0.14
171,0.749050435980438,0.7281553398058253,0.125,0.138
137,0.757205852235663,0.7313915857605178,0.121,0.136
14,0.759512372787298,0.7346278317152104,0.119,0.134
281,0.760442863027757,0.7378640776699029,0.119,0.132
15,0.763069771725255,0.7411003236245954,0.117,0.13
166,0.763445898508022,0.7443365695792881,0.117,0.128
248,0.766977956343224,0.7475728155339806,0.115,0.126
61,0.76841996807924,0.7508090614886731,0.114,0.124
195,0.768990373934617,0.7540453074433657,0.114,0.123
64,0.769304499655067,0.7572815533980582,0.114,0.121
139,0.770323669716778,0.7605177993527508,0.113,0.119
239,0.770673808883516,0.7637540453074434,0.113,0.117
131,0.772943775414482,0.7669902912621359,0.112,0.115
266,0.774318135318163,0.7702265372168284,0.111,0.113
189,0.775098034216421,0.7734627831715211,0.111,0.112
228,0.776529961969646,0.7766990291262136,0.11,0.11
116,0.777232115068159,0.7799352750809061,0.109,0.108
31,0.790778889710413,0.7831715210355987,0.102,0.106
45,0.792556493507188,0.7864077669902912,0.101,0.104
299,0.798859343150608,0.7896440129449838,0.098,0.103
77,0.799237712403162,0.7928802588996764,0.097,0.101
273,0.801773529777433,0.7961165048543689,0.096,0.099
307,0.806165390178777,0.7993527508090615,0.094,0.097
146,0.806287102406257,0.8025889967637541,0.094,0.096
59,0.807475502561995,0.8058252427184466,0.093,0.094
255,0.812272885342275,0.8090614886731392,0.09,0.092
246,0.813061633235393,0.8122977346278317,0.09,0.09
200,0.813280711716979,0.8155339805825242,0.09,0.089
104,0.813442799729292,0.8187702265372169,0.09,0.087
169,0.817617530037705,0.8220064724919094,0.087,0.085
290,0.818590530573699,0.8252427184466019,0.087,0.083
21,0.818713668425746,0.8284789644012945,0.087,0.082
272,0.821526868452142,0.8317152103559871,0.085,0.08
204,0.822209663726162,0.8349514563106796,0.085,0.078
163,0.822570270332582,0.8381877022653722,0.085,0.077
203,0.822866680367339,0.8414239482200647,0.085,0.075
143,0.822889330720147,0.8446601941747572,0.085,0.073
263,0.824120566062535,0.8478964401294499,0.084,0.072
283,0.824607867614973,0.8511326860841424,0.084,0.07
