,P,Exp P,Log P,Log Exp P
86,0.762585247875746,0.6029411764705882,0.118,0.22
160,0.766960115902792,0.6078431372549019,0.115,0.216
151,0.769181236526784,0.6127450980392157,0.114,0.213
99,0.771338531217707,0.6176470588235294,0.113,0.209
1,0.7759908,0.6225490196078431,0.11,0.206
139,0.776376234150609,0.6274509803921569,0.11,0.202
37,0.777501833512646,0.6323529411764706,0.109,0.199
38,0.7782625,0.6372549019607843,0.109,0.196
40,0.778981734785469,0.6421568627450981,0.108,0.192
161,0.7799176,0.6470588235294118,0.108,0.189
39,0.7892782,0.6519607843137255,0.103,0.186
47,0.7931922,0.6568627450980392,0.101,0.183
121,0.794490634481146,0.6617647058823529,0.1,0.179
5,0.7952026,0.6666666666666666,0.1,0.176
29,0.7988026,0.6715686274509803,0.098,0.173
41,0.802518115594615,0.6764705882352942,0.096,0.17
30,0.804548120887074,0.6813725490196079,0.094,0.167
179,0.80836414025154,0.6862745098039216,0.092,0.164
199,0.8086777,0.6911764705882353,0.092,0.16
116,0.8102906,0.696078431372549,0.091,0.157
88,0.8175183,0.7009803921568627,0.088,0.154
56,0.820556746256189,0.7058823529411765,0.086,0.151
83,0.8208021,0.7107843137254902,0.086,0.148
28,0.821592600000001,0.7156862745098039,0.085,0.145
185,0.8224875214244,0.7205882352941176,0.085,0.142
92,0.8233456,0.7254901960784313,0.084,0.139
51,0.8236539,0.7303921568627451,0.084,0.136
0,0.82577891908374,0.7352941176470589,0.083,0.134
14,0.826128400000001,0.7401960784313726,0.083,0.131
174,0.8266399,0.7450980392156863,0.083,0.128
81,0.826905600000001,0.75,0.083,0.125
110,0.827425429389725,0.7549019607843137,0.082,0.122
19,0.829657,0.7598039215686274,0.081,0.119
152,0.829727412219777,0.7647058823529411,0.081,0.117
144,0.831139223134385,0.7696078431372549,0.08,0.114
136,0.8337922,0.7745098039215687,0.079,0.111
64,0.834627719714487,0.7794117647058824,0.079,0.108
82,0.8355726,0.7843137254901961,0.078,0.106
180,0.836000509205322,0.7892156862745098,0.078,0.103
94,0.837317,0.7941176470588235,0.077,0.1
98,0.838315533049511,0.7990196078431373,0.077,0.097
107,0.839554,0.803921568627451,0.076,0.095
23,0.841820525551637,0.8088235294117647,0.075,0.092
55,0.84326,0.8137254901960784,0.074,0.09
177,0.8439137,0.8186274509803921,0.074,0.087
54,0.845970045463686,0.8235294117647058,0.073,0.084
15,0.851691720793041,0.8284313725490197,0.07,0.082
106,0.855346848746568,0.8333333333333334,0.068,0.079
105,0.856885200000001,0.8382352941176471,0.067,0.077
157,0.867138428467883,0.8431372549019608,0.062,0.074
75,0.868013739722721,0.8480392156862745,0.061,0.072
20,0.8715349,0.8529411764705882,0.06,0.069
163,0.873035600000001,0.8578431372549019,0.059,0.067
57,0.878512913546441,0.8627450980392157,0.056,0.064
66,0.8799595,0.8676470588235294,0.056,0.062
53,0.881789533335903,0.8725490196078431,0.055,0.059
166,0.884795634588178,0.8774509803921569,0.053,0.057
93,0.890984544932845,0.8823529411764706,0.05,0.054
90,0.893153100000001,0.8872549019607843,0.049,0.052
117,0.900170638700892,0.8921568627450981,0.046,0.05
45,0.902946299999999,0.8970588235294118,0.044,0.047
102,0.913880431276316,0.9019607843137255,0.039,0.045
164,0.9139443,0.9068627450980392,0.039,0.042
200,0.91426353190047,0.9117647058823529,0.039,0.04
32,0.919559600000001,0.9166666666666666,0.036,0.038
42,0.9237169,0.9215686274509803,0.034,0.035
71,0.9253364,0.9264705882352942,0.034,0.033
132,0.9256758,0.9313725490196079,0.034,0.031
118,0.928697700000002,0.9362745098039216,0.032,0.029
72,0.9312587,0.9411764705882353,0.031,0.026
80,0.9315198,0.946078431372549,0.031,0.024
183,0.931566400000002,0.9509803921568627,0.031,0.022
91,0.9354493,0.9558823529411765,0.029,0.02
155,0.9371202,0.9607843137254902,0.028,0.017
146,0.93856891713374,0.9656862745098039,0.028,0.015
202,0.938596716316765,0.9705882352941176,0.028,0.013
190,0.940482302099494,0.9754901960784313,0.027,0.011
44,0.942084000000001,0.9803921568627451,0.026,0.009
134,0.946087100000001,0.9852941176470589,0.024,0.006
103,0.946757800000001,0.9901960784313726,0.024,0.004
182,0.9584735,0.9950980392156863,0.018,0.002
60,0.96638841588526,1.0,0.015,-0.0
