cohort,phenotype,grouptest,maf,plot_types,expected_plots_file,plots_file_present
AFR_ALL,BMI_median,other_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.other_missense.maf0-001.regions.qq.png,True
AFR_ALL,BMI_median,other_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.other_missense.maf0-001.regions.manhattan.png,True
AFR_ALL,BMI_median,other_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.other_missense.maf0-01.regions.qq.png,True
AFR_ALL,BMI_median,other_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.other_missense.maf0-01.regions.manhattan.png,True
AFR_ALL,BMI_median,synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-0001.regions.qq.png,True
AFR_ALL,BMI_median,synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-0001.regions.manhattan.png,True
AFR_ALL,BMI_median,synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-001.regions.qq.png,True
AFR_ALL,BMI_median,synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-001.regions.manhattan.png,True
AFR_ALL,BMI_median,synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-01.regions.qq.png,True
AFR_ALL,BMI_median,synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.synonymous.maf0-01.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-0001.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-0001.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-001.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-001.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-01.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense.maf0-01.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.manhattan.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.qq.png,True
AFR_ALL,BMI_median,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.BMI_median.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,pLoF,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.damaging_missense.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,other_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,other_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,other_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,other_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,other_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,other_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.other_missense.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.synonymous.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense.maf0-01.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.manhattan.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.qq.png,True
AFR_ALL,LDL_median,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_ALL.LDL_median.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.manhattan.png,True
AFR_F,T2D,pLoF,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-0001.regions.qq.png,True
AFR_F,T2D,pLoF,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,pLoF,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-001.regions.qq.png,True
AFR_F,T2D,pLoF,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-001.regions.manhattan.png,True
AFR_F,T2D,pLoF,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-01.regions.qq.png,True
AFR_F,T2D,pLoF,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF.maf0-01.regions.manhattan.png,True
AFR_F,T2D,damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-0001.regions.qq.png,True
AFR_F,T2D,damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-001.regions.qq.png,True
AFR_F,T2D,damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-001.regions.manhattan.png,True
AFR_F,T2D,damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-01.regions.qq.png,True
AFR_F,T2D,damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.damaging_missense.maf0-01.regions.manhattan.png,True
AFR_F,T2D,other_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-0001.regions.qq.png,True
AFR_F,T2D,other_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,other_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-001.regions.qq.png,True
AFR_F,T2D,other_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-001.regions.manhattan.png,True
AFR_F,T2D,other_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-01.regions.qq.png,True
AFR_F,T2D,other_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.other_missense.maf0-01.regions.manhattan.png,True
AFR_F,T2D,synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-0001.regions.qq.png,True
AFR_F,T2D,synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-001.regions.qq.png,True
AFR_F,T2D,synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-001.regions.manhattan.png,True
AFR_F,T2D,synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-01.regions.qq.png,True
AFR_F,T2D,synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.synonymous.maf0-01.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-0001.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-001.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-001.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-01.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense.maf0-01.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-0001.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-001.regions.manhattan.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.qq.png,True
AFR_F,T2D,pLoF-damaging_missense-other_missense-synonymous,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.T2D.pLoF-damaging_missense-other_missense-synonymous.maf0-01.regions.manhattan.png,True
AFR_F,AAA,pLoF,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-0001.regions.qq.png,False
AFR_F,AAA,pLoF,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-0001.regions.manhattan.png,False
AFR_F,AAA,pLoF,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-001.regions.qq.png,False
AFR_F,AAA,pLoF,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-001.regions.manhattan.png,False
AFR_F,AAA,pLoF,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-01.regions.qq.png,False
AFR_F,AAA,pLoF,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.pLoF.maf0-01.regions.manhattan.png,False
AFR_F,AAA,damaging_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-0001.regions.qq.png,False
AFR_F,AAA,damaging_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-0001.regions.manhattan.png,False
AFR_F,AAA,damaging_missense,maf0-001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-001.regions.qq.png,False
AFR_F,AAA,damaging_missense,maf0-001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-001.regions.manhattan.png,False
AFR_F,AAA,damaging_missense,maf0-01,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-01.regions.qq.png,False
AFR_F,AAA,damaging_missense,maf0-01,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.damaging_missense.maf0-01.regions.manhattan.png,False
AFR_F,AAA,other_missense,maf0-0001,regions.qq,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.other_missense.maf0-0001.regions.qq.png,False
AFR_F,AAA,other_missense,maf0-0001,regions.manhattan,/project/pmbb_codeworks/projects/test_results/exwas_4x4/Plots/AFR_F.AAA.other_missense.maf0-0001.regions.manhattan.png,False
